Tair,Rin,CO2air,Plant Density,day,hour,hour_order,timestep
22.5,66.55499999999999,854.0,18.0,40,1,961,11542
22.6,63.2925,843.000001,18.0,40,1,961,11543
22.5,66.120000435,859.0,18.0,40,2,962,11544
22.7,70.4699993475,855.000001,18.0,40,2,962,11545
22.6,71.1225,845.000001,18.0,40,2,962,11546
23.1,88.9575,844.0,18.0,40,2,962,11547
23.4,88.73999913,848.0,18.0,40,2,962,11548
23.7,75.25500174,843.000001,18.0,40,2,962,11549
23.8,70.905000435,841.0,18.0,40,2,962,11550
23.9,54.3750006525,817.000001,18.0,40,2,962,11551
24.0,66.12,793.999999,18.0,40,2,962,11552
24.3,68.0774993475,778.999998,18.0,40,2,962,11553
24.1,61.77000087,759.000003,18.0,40,2,962,11554
24.3,72.8624993475,757.0,18.0,40,2,962,11555
24.8,55.4625,757.0,18.0,40,3,963,11556
24.8,77.429999565,730.999997,18.0,40,3,963,11557
25.0,70.25250086999999,689.000006,18.0,40,3,963,11558
24.6,93.30749760750001,650.000004,18.0,40,3,963,11559
24.3,54.810001305,612.000001,18.0,40,3,963,11560
24.5,54.3749997825,605.0,18.0,40,3,963,11561
24.6,50.46,600.000001,18.0,40,3,963,11562
24.4,50.895,605.999999,18.0,40,3,963,11563
24.1,54.5924997825,610.0,18.0,40,3,963,11564
24.1,54.81,613.0,18.0,40,3,963,11565
24.4,59.159998695000006,620.000001,18.0,40,3,963,11566
24.4,38.93250261,636.999998,18.0,40,3,963,11567
24.2,37.4100002175,641.999999,18.0,40,4,964,11568
24.1,47.414999565,662.999999,18.0,40,4,964,11569
23.9,40.2375002175,664.000001,18.0,40,4,964,11570
23.7,47.6325015225,680.000002,18.0,40,4,964,11571
23.5,63.509997825000006,697.999998,18.0,40,4,964,11572
23.6,53.722500652499996,716.999999,18.0,40,4,964,11573
23.6,49.3725,725.0,18.0,40,4,964,11574
23.7,70.25250086999999,727.0,18.0,40,4,964,11575
23.7,81.9974984775,723.000001,18.0,40,4,964,11576
24.4,78.517500435,717.000001,18.0,40,4,964,11577
25.3,53.505000869999996,719.0,18.0,40,4,964,11578
25.8,83.3025,722.0,18.0,40,4,964,11579
26.3,84.38999717249999,725.0,18.0,40,5,965,11580
26.2,56.985003697500005,726.0,18.0,40,5,965,11581
26.0,44.15250087,710.000001,18.0,40,5,965,11582
25.9,53.2875,719.0,18.0,40,5,965,11583
26.0,63.0749997825,716.0,18.0,40,5,965,11584
26.4,60.247500435,714.0,18.0,40,5,965,11585
26.1,73.949998695,674.000004,18.0,40,5,965,11586
26.3,60.900000434999995,638.000001,18.0,40,5,965,11587
26.2,77.6475,616.999999,18.0,40,5,965,11588
26.5,79.169998695,601.0,18.0,40,5,965,11589
26.7,65.46750173999999,599.0,18.0,40,5,965,11590
27.3,58.942500435,601.0,18.0,40,5,965,11591
27.4,60.03,614.0,18.0,40,6,966,11592
26.8,41.1075002175,625.999999,18.0,40,6,966,11593
27.0,43.2824997825,609.000002,18.0,40,6,966,11594
26.9,59.159998477500004,618.999999,18.0,40,6,966,11595
27.0,48.067500435,623.0,18.0,40,6,966,11596
27.1,59.159999565,629.0,18.0,40,6,966,11597
27.2,49.3725032625,625.999998,18.0,40,6,966,11598
26.6,82.43249564999999,603.000003,18.0,40,6,966,11599
27.1,80.6925002175,597.0,18.0,40,6,966,11600
27.2,78.9525,591.0,18.0,40,6,966,11601
26.8,77.865,594.000001,18.0,40,6,966,11602
27.7,76.7775002175,602.999999,18.0,40,6,966,11603
28.5,75.9075,608.999999,18.0,40,7,967,11604
28.6,74.385,647.999999,18.0,40,7,967,11605
27.4,74.1675,621.0,18.0,40,7,967,11606
28.2,73.0799997825,616.000001,18.0,40,7,967,11607
28.4,71.9925002175,624.999999,18.0,40,7,967,11608
27.5,71.5575,625.0,18.0,40,7,967,11609
27.5,70.2525,616.0,18.0,40,7,967,11610
28.0,60.6825,636.0,18.0,40,7,967,11611
27.8,60.2475,637.0,18.0,40,7,967,11612
27.5,59.595,630.000001,18.0,40,7,967,11613
27.2,58.9425,652.999999,18.0,40,7,967,11614
27.1,57.42,639.000001,18.0,40,7,967,11615
27.6,57.420000869999996,655.000001,18.0,40,8,968,11616
27.4,65.4674989125,660.999999,18.0,40,8,968,11617
27.3,64.38,672.999999,18.0,40,8,968,11618
27.0,63.51,678.0,18.0,40,8,968,11619
27.0,63.075,688.000001,18.0,40,8,968,11620
26.8,62.2050002175,702.999998,18.0,40,8,968,11621
26.6,61.77,718.999998,18.0,40,8,968,11622
26.5,61.1175,727.0,18.0,40,8,968,11623
26.2,60.03,733.0,18.0,40,8,968,11624
26.1,59.16,743.000002,18.0,40,8,968,11625
25.6,58.725,758.999998,18.0,40,8,968,11626
25.4,58.5075,768.999999,18.0,40,8,968,11627
25.0,57.855,775.0,18.0,40,9,969,11628
24.9,57.6375,791.0,18.0,40,9,969,11629
24.7,56.985,791.0,18.0,40,9,969,11630
24.4,56.55,807.999998,18.0,40,9,969,11631
24.1,55.8975,821.0,18.0,40,9,969,11632
23.8,55.4625,829.0,18.0,40,9,969,11633
23.6,55.027499999999996,837.999998,18.0,40,9,969,11634
23.8,54.81,821.000002,18.0,40,9,969,11635
24.1,54.81,818.0,18.0,40,9,969,11636
24.3,54.81,826.0,18.0,40,9,969,11637
24.3,54.81,846.000001,18.0,40,9,969,11638
24.3,54.81,853.999999,18.0,40,9,969,11639
24.3,54.81,848.000001,18.0,40,10,970,11640
24.2,50.2425002175,833.000001,18.0,40,10,970,11641
24.1,46.3274997825,860.0,18.0,40,10,970,11642
24.0,41.977499565,856.999997,18.0,40,10,970,11643
23.9,37.6275006525,831.000003,18.0,40,10,970,11644
23.7,33.2775002175,827.0,18.0,40,10,970,11645
23.5,28.9275,854.0,18.0,40,10,970,11646
23.3,24.3599997825,844.000002,18.0,40,10,970,11647
23.0,19.792500652500003,867.999997,18.0,40,10,970,11648
23.0,15.007500434999999,897.999997,18.0,40,10,970,11649
22.7,10.222500217499999,912.0,18.0,40,10,970,11650
22.2,0.0,912.999999,18.0,40,10,970,11651
22.1,0.0,895.0,18.0,40,11,971,11652
21.8,0.0,891.000001,18.0,40,11,971,11653
21.4,0.0,890.0,18.0,40,11,971,11654
21.1,0.0,877.0,18.0,40,11,971,11655
20.9,0.0,884.999999,18.0,40,11,971,11656
20.7,0.0,877.000001,18.0,40,11,971,11657
20.6,0.0,876.0,18.0,40,11,971,11658
20.3,0.0,873.0,18.0,40,11,971,11659
20.1,0.0,866.0,18.0,40,11,971,11660
20.0,0.0,862.0,18.0,40,11,971,11661
19.8,0.0,861.0,18.0,40,11,971,11662
19.7,0.0,855.0,18.0,40,11,971,11663
19.6,0.0,851.0,18.0,40,12,972,11664
19.4,0.0,848.0,18.0,40,12,972,11665
19.3,0.0,847.0,18.0,40,12,972,11666
19.2,0.0,842.000001,18.0,40,12,972,11667
19.2,0.0,843.0,18.0,40,12,972,11668
19.0,0.0,840.0,18.0,40,12,972,11669
18.9,0.0,831.0,18.0,40,12,972,11670
18.9,0.0,829.0,18.0,40,12,972,11671
18.5,0.0,824.0,18.0,40,12,972,11672
18.6,0.0,820.0,18.0,40,12,972,11673
18.4,0.0,817.0,18.0,40,12,972,11674
18.5,0.0,820.0,18.0,40,12,972,11675
18.4,0.0,813.000001,18.0,40,13,973,11676
18.2,0.0,812.0,18.0,40,13,973,11677
18.2,0.0,808.0,18.0,40,13,973,11678
18.1,0.0,805.0,18.0,40,13,973,11679
18.0,0.0,802.0,18.0,40,13,973,11680
17.9,0.0,799.0,18.0,40,13,973,11681
18.0,0.0,793.0,18.0,40,13,973,11682
17.7,0.0,796.0,18.0,40,13,973,11683
17.7,0.0,799.0,18.0,40,13,973,11684
17.6,0.0,796.0,18.0,40,13,973,11685
17.5,0.0,792.0,18.0,40,13,973,11686
17.3,0.0,789.0,18.0,40,13,973,11687
17.3,0.0,785.0,18.0,40,14,974,11688
17.3,0.0,786.0,18.0,40,14,974,11689
17.2,0.0,779.0,18.0,40,14,974,11690
17.2,0.0,776.0,18.0,40,14,974,11691
17.1,0.0,776.0,18.0,40,14,974,11692
17.1,0.0,774.0,18.0,40,14,974,11693
17.1,0.0,775.0,18.0,40,14,974,11694
17.1,0.0,775.0,18.0,40,14,974,11695
17.0,0.0,778.0,18.0,40,14,974,11696
16.9,0.0,777.0,18.0,40,14,974,11697
16.8,0.0,773.000001,18.0,40,14,974,11698
16.9,0.0,769.0,18.0,40,14,974,11699
16.9,0.0,769.0,18.0,40,15,975,11700
16.8,0.0,769.0,18.0,40,15,975,11701
16.8,0.0,770.0,18.0,40,15,975,11702
16.8,0.0,765.000001,18.0,40,15,975,11703
16.6,0.0,767.0,18.0,40,15,975,11704
16.6,0.0,768.0,18.0,40,15,975,11705
16.7,0.0,770.0,18.0,40,15,975,11706
16.6,0.0,768.0,18.0,40,15,975,11707
16.6,0.0,764.0,18.0,40,15,975,11708
16.6,0.0,763.0,18.0,40,15,975,11709
16.5,0.0,763.0,18.0,40,15,975,11710
16.5,0.0,765.0,18.0,40,15,975,11711
16.5,0.0,764.0,18.0,40,16,976,11712
16.3,0.0,761.0,18.0,40,16,976,11713
16.4,0.0,764.0,18.0,40,16,976,11714
16.3,0.0,766.0,18.0,40,16,976,11715
16.3,0.0,767.0,18.0,40,16,976,11716
16.3,0.0,764.0,18.0,40,16,976,11717
16.3,0.0,760.0,18.0,40,16,976,11718
16.1,0.0,759.0,18.0,40,16,976,11719
16.1,0.0,755.000001,18.0,40,16,976,11720
16.1,0.0,760.999999,18.0,40,16,976,11721
16.1,0.0,760.0,18.0,40,16,976,11722
16.0,0.0,758.0,18.0,40,16,976,11723
16.0,0.0,760.0,18.0,40,17,977,11724
15.8,0.0,759.0,18.0,40,17,977,11725
15.8,0.0,757.0,18.0,40,17,977,11726
15.8,0.0,758.0,18.0,40,17,977,11727
15.8,0.0,754.0,18.0,40,17,977,11728
15.7,0.0,755.0,18.0,40,17,977,11729
15.6,0.0,755.0,18.0,40,17,977,11730
15.7,0.0,755.0,18.0,40,17,977,11731
15.7,0.0,752.0,18.0,40,17,977,11732
15.6,0.0,751.0,18.0,40,17,977,11733
15.5,0.0,750.0,18.0,40,17,977,11734
15.3,0.0,748.0,18.0,40,17,977,11735
15.6,0.0,751.0,18.0,40,18,978,11736
15.6,6.525e-07,763.000002,18.0,40,18,978,11737
15.8,11.3099984775,790.999996,18.0,40,18,978,11738
16.3,16.094999565000002,814.999998,18.0,40,18,978,11739
16.4,20.8799997825,830.999999,18.0,40,18,978,11740
16.6,25.8825002175,849.000001,18.0,40,18,978,11741
16.9,30.232500435,868.0,18.0,40,18,978,11742
17.1,34.7999993475,866.0,18.0,40,18,978,11743
17.4,39.149999782500004,855.000001,18.0,40,18,978,11744
17.5,43.5,849.0,18.0,40,18,978,11745
17.8,48.0675002175,849.0,18.0,40,18,978,11746
18.1,52.199999347500004,852.0,18.0,40,18,978,11747
18.5,55.462499565,847.000001,18.0,40,19,979,11748
18.6,55.245,839.0,18.0,40,19,979,11749
18.9,55.4625,845.0,18.0,40,19,979,11750
19.1,55.245,855.999999,18.0,40,19,979,11751
19.4,55.4625,849.000001,18.0,40,19,979,11752
19.5,55.245,844.0,18.0,40,19,979,11753
19.6,55.4625,838.0,18.0,40,19,979,11754
19.7,55.245,840.0,18.0,40,19,979,11755
19.9,55.4625,843.0,18.0,40,19,979,11756
19.9,55.245,857.999998,18.0,40,19,979,11757
19.9,55.245,848.0,18.0,40,19,979,11758
20.0,55.245,843.000001,18.0,40,19,979,11759
20.1,55.245,863.999999,18.0,40,20,980,11760
20.2,55.245,859.000001,18.0,40,20,980,11761
20.4,55.245,848.000001,18.0,40,20,980,11762
20.3,55.4625,859.0,18.0,40,20,980,11763
20.5,55.4625,843.0,18.0,40,20,980,11764
20.5,55.245,840.0,18.0,40,20,980,11765
20.5,55.027499999999996,842.0,18.0,40,20,980,11766
20.6,55.245,843.0,18.0,40,20,980,11767
20.7,55.4625,862.999999,18.0,40,20,980,11768
20.7,55.245,841.000001,18.0,40,20,980,11769
20.7,55.245,854.999998,18.0,40,20,980,11770
20.2,55.245,831.000002,18.0,40,20,980,11771
19.7,55.027499999999996,805.0,18.0,40,21,981,11772
19.5,54.81,810.000001,18.0,40,21,981,11773
19.8,54.81,821.999998,18.0,40,21,981,11774
19.5,54.81,826.999999,18.0,40,21,981,11775
19.6,54.81,833.0,18.0,40,21,981,11776
19.4,54.375,838.0,18.0,40,21,981,11777
19.0,54.375,849.0,18.0,40,21,981,11778
18.9,53.94,850.0,18.0,40,21,981,11779
18.8,54.1575,854.0,18.0,40,21,981,11780
18.7,53.94,855.0,18.0,40,21,981,11781
18.7,53.7225,850.999999,18.0,40,21,981,11782
18.6,53.94,843.000001,18.0,40,21,981,11783
18.6,54.1575,847.999999,18.0,40,22,982,11784
18.7,54.375,861.0,18.0,40,22,982,11785
19.0,54.375,852.0,18.0,40,22,982,11786
19.1,54.5925,849.000001,18.0,40,22,982,11787
19.2,55.027499999999996,853.999999,18.0,40,22,982,11788
19.3,55.68,850.0,18.0,40,22,982,11789
19.2,55.8975,852.0,18.0,40,22,982,11790
19.4,56.55,852.0,18.0,40,22,982,11791
19.4,56.985,848.000001,18.0,40,22,982,11792
19.5,57.42,849.0,18.0,40,22,982,11793
19.7,58.29,858.0,18.0,40,22,982,11794
19.8,58.9425,849.0,18.0,40,22,982,11795
19.9,59.16,843.000001,18.0,40,23,983,11796
20.1,60.0299997825,848.999999,18.0,40,23,983,11797
20.1,60.464999999999996,852.0,18.0,40,23,983,11798
20.3,60.9,845.0,18.0,40,23,983,11799
20.2,61.9875002175,849.0,18.0,40,23,983,11800
20.3,63.7274997825,854.999999,18.0,40,23,983,11801
20.4,64.8149997825,854.0,18.0,40,23,983,11802
20.5,66.12,843.0,18.0,40,23,983,11803
20.5,66.7725,844.0,18.0,40,23,983,11804
20.7,66.99,849.000001,18.0,40,23,983,11805
20.8,67.425,853.999999,18.0,40,23,983,11806
20.7,68.5125,851.0,18.0,40,23,983,11807
21.0,70.6875,854.0,18.0,41,0,984,11808
20.9,64.1625,852.0,18.0,41,0,984,11809
21.0,65.6849997825,854.0,18.0,41,0,984,11810
21.1,66.12,845.000001,18.0,41,0,984,11811
21.2,67.425,847.0,18.0,41,0,984,11812
21.1,67.86,850.0,18.0,41,0,984,11813
21.2,67.85999913,856.999999,18.0,41,0,984,11814
21.3,59.812501087499996,843.000002,18.0,41,0,984,11815
21.5,60.03,827.000001,18.0,41,0,984,11816
21.5,58.0725,843.0,18.0,41,0,984,11817
21.5,54.8099997825,852.000001,18.0,41,0,984,11818
21.6,50.2425006525,859.999999,18.0,41,0,984,11819
21.6,51.9824997825,853.000001,18.0,41,1,985,11820
21.6,61.769999565,840.0,18.0,41,1,985,11821
21.7,63.0749997825,849.0,18.0,41,1,985,11822
22.2,58.0725,848.000001,18.0,41,1,985,11823
22.2,58.0725,853.999999,18.0,41,1,985,11824
22.3,56.55,849.0,18.0,41,1,985,11825
22.2,58.0725,848.0,18.0,41,1,985,11826
22.3,53.5050002175,855.0,18.0,41,1,985,11827
22.2,58.0724993475,848.000001,18.0,41,1,985,11828
22.4,57.42,843.000001,18.0,41,1,985,11829
22.6,54.375,864.999999,18.0,41,1,985,11830
22.7,61.9874997825,868.0,18.0,41,1,985,11831
22.9,57.6374989125,865.000001,18.0,41,2,986,11832
23.0,47.632501305000005,870.999999,18.0,41,2,986,11833
23.1,58.7249993475,888.999999,18.0,41,2,986,11834
23.3,60.2475,877.0,18.0,41,2,986,11835
23.6,63.5100002175,884.999997,18.0,41,2,986,11836
23.8,66.119999565,847.000005,18.0,41,2,986,11837
24.3,67.6424997825,805.000004,18.0,41,2,986,11838
24.5,60.6825002175,768.000001,18.0,41,2,986,11839
24.6,61.335,700.999999,18.0,41,2,986,11840
24.0,61.5525,658.999997,18.0,41,2,986,11841
24.6,62.4224997825,634.000003,18.0,41,2,986,11842
25.0,62.64,609.000002,18.0,41,2,986,11843
24.3,62.8575,574.0,18.0,41,3,987,11844
25.1,56.115,561.999999,18.0,41,3,987,11845
24.9,56.55,551.000001,18.0,41,3,987,11846
25.2,55.8975,536.000002,18.0,41,3,987,11847
24.6,56.3325,520.000001,18.0,41,3,987,11848
24.8,56.985,509.0,18.0,41,3,987,11849
25.6,55.8974993475,502.999999,18.0,41,3,987,11850
24.7,49.372500869999996,490.000002,18.0,41,3,987,11851
25.3,50.46,484.0,18.0,41,3,987,11852
25.6,49.8075,479.0,18.0,41,3,987,11853
25.4,50.460000217499996,483.0,18.0,41,3,987,11854
23.7,53.287499565,476.000001,18.0,41,3,987,11855
25.6,50.8950002175,456.000002,18.0,41,4,988,11856
25.9,43.9350002175,472.999999,18.0,41,4,988,11857
23.4,46.3275,467.0,18.0,41,4,988,11858
24.1,46.9799997825,454.0,18.0,41,4,988,11859
25.9,44.8050002175,457.999999,18.0,41,4,988,11860
25.0,45.0225,466.999999,18.0,41,4,988,11861
23.1,47.6325,463.0,18.0,41,4,988,11862
24.4,47.8499997825,453.000001,18.0,41,4,988,11863
25.9,44.805000435,468.999998,18.0,41,4,988,11864
24.6,45.0225,473.0,18.0,41,4,988,11865
23.5,47.6325,468.0,18.0,41,4,988,11866
25.3,45.675,453.0,18.0,41,4,988,11867
26.3,44.37000087,466.0,18.0,41,5,989,11868
24.2,52.1999989125,463.0,18.0,41,5,989,11869
23.9,54.3749997825,456.0,18.0,41,5,989,11870
25.6,52.2,451.0,18.0,41,5,989,11871
26.3,50.8949997825,469.999999,18.0,41,5,989,11872
23.2,48.7200002175,459.000001,18.0,41,5,989,11873
23.9,37.627501087499994,462.0,18.0,41,5,989,11874
25.2,28.0575002175,473.0,18.0,41,5,989,11875
24.2,27.6225006525,483.0,18.0,41,5,989,11876
22.5,45.4575002175,480.999999,18.0,41,5,989,11877
23.9,48.067499565,473.000001,18.0,41,5,989,11878
24.7,41.542500435,483.999999,18.0,41,5,989,11879
24.8,37.41,487.0,18.0,41,6,990,11880
22.9,71.775,482.0,18.0,41,6,990,11881
24.1,70.2525002175,475.000001,18.0,41,6,990,11882
25.1,73.949999565,480.999999,18.0,41,6,990,11883
23.1,73.95,471.0,18.0,41,6,990,11884
23.9,68.73,465.0,18.0,41,6,990,11885
24.8,67.20749847750001,471.0,18.0,41,6,990,11886
23.2,51.765002175,468.0,18.0,41,6,990,11887
23.4,56.5499997825,457.000001,18.0,41,6,990,11888
24.5,48.5025,468.0,18.0,41,6,990,11889
22.0,53.287500217499996,465.0,18.0,41,6,990,11890
22.1,55.897499565000004,460.000001,18.0,41,6,990,11891
23.8,54.8100002175,475.999998,18.0,41,7,991,11892
22.6,47.850000217499996,471.0,18.0,41,7,991,11893
21.6,50.2425,467.0,18.0,41,7,991,11894
23.3,50.2424997825,465.000002,18.0,41,7,991,11895
23.8,47.850000217499996,480.999998,18.0,41,7,991,11896
21.9,46.7625,470.000001,18.0,41,7,991,11897
22.9,45.0225,460.0,18.0,41,7,991,11898
23.3,43.065,471.0,18.0,41,7,991,11899
21.3,43.5,465.000001,18.0,41,7,991,11900
22.0,46.762499565,472.999999,18.0,41,7,991,11901
22.0,45.4575,474.0,18.0,41,7,991,11902
21.7,39.15,471.0,18.0,41,7,991,11903
21.8,39.1500006525,470.999999,18.0,41,8,992,11904
20.7,45.23999913,466.000001,18.0,41,8,992,11905
21.2,45.675,470.0,18.0,41,8,992,11906
21.3,42.63,472.0,18.0,41,8,992,11907
20.9,38.2799997825,470.0,18.0,41,8,992,11908
21.0,35.235000434999996,475.999999,18.0,41,8,992,11909
21.2,31.755000435,479.0,18.0,41,8,992,11910
20.5,37.6274997825,482.0,18.0,41,8,992,11911
20.8,37.41,493.0,18.0,41,8,992,11912
21.0,37.845,503.000001,18.0,41,8,992,11913
21.0,37.41,507.999999,18.0,41,8,992,11914
20.7,37.41,503.0,18.0,41,8,992,11915
20.6,37.6275,505.0,18.0,41,9,993,11916
20.2,43.935,497.0,18.0,41,9,993,11917
20.1,44.37,494.0,18.0,41,9,993,11918
20.1,43.5,495.0,18.0,41,9,993,11919
19.7,43.2825,494.0,18.0,41,9,993,11920
19.2,43.065,485.0,18.0,41,9,993,11921
18.7,43.065,476.000001,18.0,41,9,993,11922
19.8,43.2825,488.999998,18.0,41,9,993,11923
20.5,43.2825,496.999999,18.0,41,9,993,11924
20.3,43.2825,506.0,18.0,41,9,993,11925
21.0,43.065,515.0,18.0,41,9,993,11926
21.2,43.065,518.0,18.0,41,9,993,11927
21.5,43.065,531.999999,18.0,41,10,994,11928
21.7,39.3675002175,542.0,18.0,41,10,994,11929
21.6,35.8874997825,547.000001,18.0,41,10,994,11930
21.5,32.407499565,564.000003,18.0,41,10,994,11931
21.5,29.145000435,591.999996,18.0,41,10,994,11932
21.4,26.1000002175,605.999999,18.0,41,10,994,11933
21.2,22.4025,630.0,18.0,41,10,994,11934
21.5,18.9224997825,649.000001,18.0,41,10,994,11935
21.1,15.442500435,669.999997,18.0,41,10,994,11936
20.9,11.527500435,684.999998,18.0,41,10,994,11937
20.8,8.0475002175,713.999999,18.0,41,10,994,11938
20.6,0.0,724.000001,18.0,41,10,994,11939
20.4,0.0,754.000002,18.0,41,11,995,11940
20.2,0.0,774.999997,18.0,41,11,995,11941
19.8,0.0,788.999999,18.0,41,11,995,11942
19.7,0.0,806.0,18.0,41,11,995,11943
19.6,0.0,818.000001,18.0,41,11,995,11944
19.4,0.0,835.999998,18.0,41,11,995,11945
19.2,0.0,859.999998,18.0,41,11,995,11946
